bsbl_id,bs_theme,bs_subtheme,bs_year,bs_name,bs_minifigures,bs_pieces,bs_rrp,bs_owned,bs_owned_new,bs_owned_used,bs_wanted,bs_value_new,bs_value_used,bl_sold_qty_new,bl_sold_avgprice_new,bl_sold_qty_used,bl_sold_avgprice_used,bl_offer_qty_new,bl_offer_avgprice_new,bl_offer_qty_used,bl_offer_avgprice_used
3411-1,Sports,Football,2000,Team Transport,6.0,131.0,20.0,0,0,0,0,75.0,12.0,1.0,75.0,2.0,12.0,5.0,64.0,2.0,30.34
3412-1,Sports,Football,2000,Point Shooting,1.0,24.0,5.0,0,0,0,0,11.0,8.65,,,4.0,10.01,7.0,30.02,15.0,8.98
3413-1,Sports,Football,2000,Goalkeeper,1.0,27.0,5.0,0,0,0,0,23.0,7.66,1.0,23.0,1.0,10.78,22.0,18.51,21.0,7.29
3414-1,Sports,Football,2000,Precision Shooting,1.0,24.0,5.0,0,0,0,0,14.4,5.09,,,4.0,6.34,6.0,26.23,9.0,8.02
3439-1,Town,Special,2000,Spy Runner,2.0,107.0,10.0,0,0,0,0,16.0,14.49,2.0,18.0,2.0,14.49,11.0,21.63,7.0,11.35
3443-1,Basic,Mosaic,2000,LEGO Mosaic,,2427.0,30.0,0,0,0,0,,,,,,,,,,
3444-1,Bulk Bricks,,2000,2x4 Ridge Roof Tiles Steep Sloped Black,,25.0,5.0,0,0,0,0,15.45,,,,,,1.0,58.0,,
3445-1,Bulk Bricks,,2000,2x4 Ridge Roof Tiles Steep Sloped Red,,25.0,5.0,0,0,0,0,7.0,,1.0,7.0,,,11.0,9.0,,
3446-1,Bulk Bricks,,2000,2x2 Window White,,25.0,8.0,0,0,0,0,16.0,7.65,,,,,18.0,19.91,,
3447-1,Bulk Bricks,,2000,1x3x4 Wall Element Transparent Blue,,25.0,8.0,0,0,0,0,14.97,14.0,2.0,13.92,,,8.0,20.38,,
3448-1,Bulk Bricks,,2000,1x4x5 Black Window Frames with Clear Panes,,20.0,9.0,0,0,0,0,21.66,,1.0,21.66,,,10.0,29.37,,
3449-1,Bulk Bricks,,2000,1x4x6 Black Door and Frames with Transparent Blue Panes,,10.0,10.0,0,0,0,0,24.04,11.64,1.0,24.04,,,9.0,27.55,,
3450-1,Advanced models,Landmarks,2000,Statue of Liberty,,2882.0,199.0,0,0,0,0,200.0,778.85,,,3.0,755.13,3.0,3101.5,14.0,1435.71
3453-1,Bulk Bricks,,2000,2x2 Black Bricks,,100.0,7.0,0,0,0,0,20.2,3.0,,,,,,,,
3454-1,Bulk Bricks,,2000,2x2 Light Grey Bricks,,100.0,7.0,0,0,0,0,16.89,,,,,,1.0,32.0,,
3455-1,Bulk Bricks,,2000,2x2 White Bricks,,100.0,7.0,0,0,0,0,22.0,3.0,,,,,1.0,22.27,,
3456-1,Bulk Bricks,,2000,2x2 Dark Green Bricks,,100.0,7.0,0,0,0,0,20.81,3.0,,,,,,,,
3457-1,Bulk Bricks,,2000,2x2 Red Bricks,,100.0,7.0,0,0,0,0,24.24,3.0,,,,,,,,
3458-1,Bulk Bricks,,2000,2x4 Black Bricks,,50.0,6.99,0,0,0,0,12.09,3.0,,,,,,,,
3459-1,Bulk Bricks,,2000,2x4 Light Grey Bricks,,50.0,7.0,0,0,0,0,15.56,,2.0,12.82,,,,,,
3460-1,Bulk Bricks,,2000,2x4 White Bricks,,50.0,7.0,0,0,0,0,12.96,3.0,1.0,12.96,,,1.0,22.27,,
3461-1,Bulk Bricks,,2000,2x4 Dark Green Bricks,,50.0,6.99,0,0,0,0,7.41,3.0,3.0,8.17,,,2.0,11.93,,
3462-1,Bulk Bricks,,2000,2x4 Red Bricks,,50.0,6.99,0,0,0,0,19.32,3.0,,,,,,,,
3463-1,Bulk Bricks,,2000,2x8 Black Bricks,,25.0,9.0,0,0,0,0,,,,,,,,,,
3464-1,Bulk Bricks,,2000,2x8 Light Grey Bricks,,25.0,9.0,0,0,0,0,21.54,,,,,,,,,
3465-1,Bulk Bricks,,2000,2x8 White Bricks,,25.0,9.0,0,0,0,0,,,,,,,,,,
3466-1,Bulk Bricks,,2000,2x8 Dark Green Bricks,,25.0,9.0,0,0,0,0,,,,,,,,,,
3467-1,Bulk Bricks,,2000,2x8 Red Bricks,,25.0,9.0,0,0,0,0,6.75,,,,,,,,,
3468-1,Bulk Bricks,,2000,1x4 Black Bricks,,50.0,6.0,0,0,0,0,5.88,,,,,,2.0,10.86,,
3469-1,Bulk Bricks,,2000,1x4 Light Grey Bricks,,50.0,6.0,0,0,0,0,9.25,,,,,,2.0,22.82,,
3470-1,Bulk Bricks,,2000,1x4 White Bricks,,50.0,5.99,0,0,0,0,10.0,1.5,3.0,8.92,,,10.0,9.99,,
3471-1,Bulk Bricks,,2000,1x4 Dark Green Bricks,,50.0,6.0,0,0,0,0,5.75,,,,,,11.0,6.25,,
3472-1,Bulk Bricks,,2000,1x4 Red Bricks,,50.0,6.0,0,0,0,0,5.0,2.0,3.0,7.63,,,8.0,5.57,,
3473-1,Bulk Bricks,,2000,1x6 Black Bricks,,50.0,7.0,0,0,0,0,14.97,,,,,,,,,
3474-1,Bulk Bricks,,2000,1x6 Light Grey Bricks,,50.0,7.0,0,0,0,0,15.99,,,,,,,,,
3475-1,Bulk Bricks,,2000,1x6 White Bricks,,50.0,7.0,0,0,0,0,7.65,,,,,,,,,
3476-1,Bulk Bricks,,2000,1x6 Dark Green Bricks,,50.0,7.0,0,0,0,0,8.0,,1.0,8.0,,,2.0,8.55,,
3477-1,Bulk Bricks,,2000,1x6 Red Bricks,,50.0,7.0,0,0,0,0,4.26,,,,,,,,,
3478-1,Bulk Bricks,,2000,1x8 Black Bricks,,25.0,6.0,0,0,0,0,17.59,,,,,,,,,
3479-1,Bulk Bricks,,2000,1x8 Light Grey Bricks,,25.0,6.0,0,0,0,0,18.6,,,,,,,,,
3480-1,Bulk Bricks,,2000,1x8 White Bricks,,25.0,6.0,0,0,0,0,,,,,,,,,,
3481-1,Bulk Bricks,,2000,1x8 Dark Green Bricks,,25.0,6.0,0,0,0,0,5.67,,,,,,,,,
3482-1,Bulk Bricks,,2000,1x8 Red Bricks,,25.0,6.0,0,0,0,0,,,,,,,,,,
3483-1,Bulk Bricks,,2000,2x4 Black Plates,,100.0,9.0,0,0,0,0,13.47,,,,,,,,,
3484-1,Bulk Bricks,,2000,2x4 White Plates,,100.0,9.0,0,0,0,0,8.95,,,,,,,,,
3485-1,Bulk Bricks,,2000,2x4 Red Plates,,100.0,8.99,0,0,0,0,,,,,,,,,,
3486-1,Bulk Bricks,,2000,1x6 Black Plates,,50.0,5.0,0,0,0,0,6.83,,,,,,,,,
3487-1,Bulk Bricks,,2000,1x6 White Plates,,50.0,5.0,0,0,0,0,,,,,,,,,,
3488-1,Bulk Bricks,,2000,1x6 Red Plates,,50.0,5.0,0,0,0,0,5.75,,,,,,3.0,3.67,,
3489-1,Bulk Bricks,,2000,2x8 Black Plates,,25.0,4.99,0,0,0,0,10.0,,,,,,3.0,8.4,,
3490-1,Bulk Bricks,,2000,2x8 White Plates,,25.0,5.0,0,0,0,0,,,,,,,,,,
3491-1,Bulk Bricks,,2000,2x8 Red Plates,,25.0,5.0,0,0,0,0,,,,,,,,,,
3492-1,Bulk Bricks,,2000,2x2 Black Smooth Tiles,,100.0,7.0,0,0,0,0,10.9,,,,,,10.0,15.36,,
3493-1,Bulk Bricks,,2000,2x2 White Smooth Tiles,,100.0,7.0,0,0,0,0,10.0,,,,,,3.0,17.51,,
3494-1,Bulk Bricks,,2000,2x2 Red Smooth Tiles,,100.0,7.0,0,0,0,0,10.18,,3.0,11.07,,,8.0,11.41,,
3495-1,Bulk Bricks,,2000,2x2 Roof Tiles Steep Sloped Black,,100.0,8.0,0,0,0,0,13.02,,,,,,2.0,19.77,,
3496-1,Bulk Bricks,,2000,2x2 Roof Tiles Steep Sloped Red,,100.0,8.0,0,0,0,0,7.41,,,,,,1.0,15.0,,
3497-1,Bulk Bricks,,2000,2x4 Roof Tiles Steep Sloped Black,,50.0,8.0,0,0,0,0,12.0,,1.0,12.0,,,6.0,14.78,,
3498-1,Bulk Bricks,,2000,2x4 Roof Tiles Steep Sloped Red,,50.0,8.0,0,0,0,0,10.69,4.34,1.0,10.7,,,2.0,15.33,,
3499-1,Bulk Bricks,,2000,Small Spruce Tree,,25.0,8.0,0,0,0,0,18.45,,,,,,12.0,22.92,,
3723-1,Advanced models,Sculptures,2000,LEGO Mini-Figure,,1850.0,149.0,0,0,0,0,1100.32,427.06,,,,,5.0,986.82,11.0,465.36
3725-1,Bulk Bricks,,2000,1x2 Light Grey Bricks,,100.0,6.0,0,0,0,0,27.14,,1.0,27.32,,,3.0,27.14,,
3726-1,Bulk Bricks,,2000,1x2 Dark Grey Bricks,,100.0,6.0,0,0,0,0,0.5,,,,,,,,,
3727-1,Bulk Bricks,,2000,1x2 Tan Bricks,,100.0,6.0,0,0,0,0,6.54,,,,,,,,,
3729-1,Bulk Bricks,,2000,2x4 Dark Grey Bricks,,50.0,7.0,0,0,0,0,12.9,,,,,,,,,
3730-1,Bulk Bricks,,2000,2x4 Tan Bricks,,50.0,7.0,0,0,0,0,,,,,,,,,,
3731-1,Bulk Bricks,Seasonal,2000,Pumpkin Pack,,87.0,9.99,0,0,0,0,19.0,15.0,,,,,11.0,27.33,4.0,9.9
3732-1,Bulk Bricks,Castle,2000,Castle Expander Pack,,24.0,4.99,0,0,0,0,8.67,4.75,12.0,9.12,,,108.0,9.56,,
3733-1,Bulk Bricks,Trains,2000,Grey Train Windows with Panes,,20.0,6.0,0,0,0,0,27.22,,,,,,52.0,28.6,,
3734-1,Bulk Bricks,Trains,2000,Blue Train Windows with Panes,,20.0,5.99,0,0,0,0,32.35,,,,,,8.0,30.56,,
3735-1,Bulk Bricks,Trains,2000,Grey Train Doors with Panes,,20.0,7.0,0,0,0,0,40.0,,1.0,40.0,,,58.0,41.6,,
3736-1,Bulk Bricks,Trains,2000,Blue Train Doors with Panes,,20.0,7.0,0,0,0,0,17.05,,2.0,17.99,,,18.0,19.45,,
3737-1,Bulk Bricks,Trains,2000,Train Accessories,,15.0,15.0,0,0,0,0,38.84,,2.0,42.5,,,8.0,42.19,,
3738-1,Bulk Bricks,,2000,Spruce Tree Large 2 1/2,,10.0,7.0,0,0,0,0,16.54,11.04,1.0,24.77,,,1.0,23.88,,
3801-1,Mindstorms,1.5,2000,Ultimate Accessory Set,,45.0,50.0,0,0,0,0,54.0,62.5,,,2.0,56.25,13.0,64.73,5.0,56.39
3900-1,Scala,Dolls,2000,Bracelet,,20.0,,0,0,0,0,20.36,,,,,,5.0,17.65,,
3911-1,Gear,Key Chains/Town,2000,Astronaut Key Chain,,,3.0,0,0,0,0,,,,,,,,,,
3912-1,Gear,Key Chains/Castle,2000,Ninja Key Chain,,,2.99,0,0,0,0,,,,,,,,,,
3913-1,Gear,Key Chains/Star Wars,2000,Darth Vader,,,4.99,0,0,0,0,,,,,,,,,,
3914-1,Gear,Key Chains/Star Wars,2000,Luke Skywalker,,,4.0,0,0,0,0,,,,,,,,,,
3915-1,Gear,Key Chains/Town,2000,Race Car Driver Key Chain,,,3.0,0,0,0,0,,,,,,,,,,
3916-1,Gear,Key Chains/Rock Raiders,2000,Rock Raider Key Chain,,,3.0,0,0,0,0,,,,,,,,,,
3922-1,Gear,Key Chains/Star Wars,2000,Darth Maul,,,4.0,0,0,0,0,,,,,,,,,,
3923-1,Gear,Key Chains/Castle,2000,King Leo Key Chain,,,3.0,0,0,0,0,,,,,,,,,,
3952-1,Gear,Key Chains/Town,2000,Police Officer Key Chain,,,3.0,0,0,0,0,,,,,,,,,,
3953-1,Gear,Key Chains/Seasonal,2000,Santa Key Chain,,,3.0,0,0,0,0,,,,,,,,,,
3961-1,Gear,Key Chains/Adventurers,2000,Johnny Thunder Key Chain,,,3.0,0,0,0,0,,,,,,,,,,
4006-1,Books,LEGO,2000,Brick Tricks: Cool Cars,,,8.0,0,0,0,0,,,,,,,,,,
4007-1,Books,LEGO,2000,Brick Tricks: Fantastic Fliers,,,8.0,0,0,0,0,,,,,,,,,,
4122-1,Basic,,2000,"Basic Building Set, 4+",,201.0,,0,0,0,0,17.4,11.9,,,,,,,,
4164-1,Mickey Mouse,,2000,Mickey's Fire Engine,1.0,26.0,10.0,0,0,0,0,37.29,26.41,1.0,37.29,2.0,19.75,9.0,44.57,21.0,17.84
4165-1,Mickey Mouse,,2000,Minnie's Birthday Party,2.0,82.0,17.0,0,0,0,0,79.99,38.15,,,,,4.0,121.11,16.0,48.74
4166-1,Mickey Mouse,,2000,Mickey's Car Garage,1.0,88.0,20.0,0,0,0,0,89.0,49.42,1.0,65.1,1.0,49.99,3.0,98.64,18.0,41.49
4167-1,Mickey Mouse,,2000,Mickey's Mansion,2.0,119.0,40.0,0,0,0,0,183.75,111.34,,,,,2.0,241.66,10.0,89.23
4178-1,Mickey Mouse,,2000,Mickey's Fishing Adventure,2.0,104.0,24.0,0,0,0,0,80.0,66.65,,,1.0,66.65,2.0,136.95,4.0,40.11
4249-1,Basic,,2000,Suitcase Set,1.0,256.0,,0,0,0,0,,,,,,,,,,
4287-1,Duplo,,2000,Medium Bucket,,50.0,,0,0,0,0,,,,,,,,,,
4366-1,Gear,Watches/Clocks,2000,Time Cruiser Watch,,,40.0,0,0,0,0,,,,,,,,,,
4367-1,Gear,Watches/Clocks,2000,Star Pilot Watch,,,45.0,0,0,0,0,,,,,,,,,,
4368-1,Gear,Watches/Clocks,2000,Team Spirit Watch,,,50.0,0,0,0,0,,,,,,,,,,
4369-1,Gear,Watches/Clocks,2000,X-Tracker Watch,,,50.0,0,0,0,0,,,,,,,,,,
4370-1,Gear,Watches/Clocks,2000,Grinder Watch,,,60.0,0,0,0,0,,,,,,,,,,
4371-1,Gear,Watches/Clocks,2000,Y-10 Watch,,,80.0,0,0,0,0,,,,,,,,,,
4372-1,Gear,Watches/Clocks,2000,X-10 Watch,,,80.0,0,0,0,0,,,,,,,,,,
4373-1,Gear,Watches/Clocks,2000,Dreamstar Watch,,,45.0,0,0,0,0,,,,,,,,,,
4801-1,Castle,Knights' Kingdom I,2000,Defense Archer,1.0,15.0,2.0,0,0,0,0,22.8,11.49,2.0,24.4,6.0,10.38,10.0,29.26,21.0,12.4
4806-1,Castle,Knights' Kingdom I,2000,Axe Cart,1.0,28.0,3.0,0,0,0,0,25.26,12.99,,,15.0,13.02,3.0,51.78,29.0,15.17
4807-1,Castle,Knights' Kingdom I,2000,Fire Attack,1.0,24.0,1.95,0,0,0,0,28.98,14.37,2.0,28.98,5.0,13.83,89.0,26.96,13.0,15.31
4811-1,Castle,Knights' Kingdom I,2000,Defense Archer,1.0,15.0,2.0,0,0,0,0,17.0,18.32,3.0,18.69,,,9.0,54.0,6.0,15.78
4816-1,Castle,Knights' Kingdom I,2000,Knights' Catapult,2.0,50.0,5.0,0,0,0,0,69.54,19.73,5.0,64.63,5.0,25.2,9.0,49.07,26.0,25.12
4817-1,Castle,Knights' Kingdom I,2000,Dungeon,2.0,38.0,5.0,0,0,0,0,48.13,26.06,3.0,48.13,6.0,26.62,8.0,77.6,18.0,27.97
4818-1,Castle,Knights' Kingdom I,2000,Dragon Rider,1.0,11.0,5.0,0,0,0,0,163.6,22.83,2.0,163.6,19.0,24.36,3.0,214.66,7.0,40.86
4819-1,Castle,Knights' Kingdom I,2000,Bulls' Attack Wagon,2.0,49.0,5.0,0,0,0,0,58.47,25.57,3.0,62.37,13.0,28.23,7.0,154.67,16.0,25.39
4824-1,Duplo,,2000,"Duplo Bucket, Medium",1.0,49.0,,0,0,0,0,,,,,,,,,,
4839-1,Duplo,,2000,Duplo Bucket,,69.0,,0,0,0,0,,,,,,,,,,
5206-1,Technic,,2000,Speed Computer,,19.0,20.0,0,0,0,0,58.65,35.6,5.0,49.01,,,3.0,73.4,3.0,32.58
5218-1,Technic,,2000,Pneumatic Pack,,147.0,28.0,0,0,0,0,290.19,81.0,1.0,138.04,1.0,81.0,2.0,225.75,7.0,179.08
5219-1,Technic,,2000,Silver Wheel Multi Pack,,28.0,30.0,0,0,0,0,60.01,62.42,,,,,2.0,35.0,1.0,21.72
5220-1,Technic,,2000,Vehicle Styling Pack,,221.0,12.0,0,0,0,0,50.0,,1.0,50.0,,,4.0,87.45,1.0,60.82
5221-1,Technic,,2000,Motorised Base Pack,,55.0,40.0,0,0,0,0,22.02,20.0,1.0,22.02,1.0,20.0,,,2.0,19.22
5222-1,Technic,,2000,Vehicle Chassis Pack,,137.0,17.0,0,0,0,0,50.0,51.0,,,,,,,1.0,43.44
5712-1,Gear,Video Games/PC,2000,LEGO Stunt Rally,,,30.0,0,0,0,0,,,,,,,,,,
5713-1,Gear,Video Games/PS,2000,LEGO Stunt Rally,,,,0,0,0,0,,,,,,,,,,
5714-1,Gear,Video Games/PC,2000,LEGO Alpha Team,,,20.0,0,0,0,0,,,,,,,,,,
5715-1,Gear,Video Games/PC,2000,LEGO My Style: Preschool,,,10.0,0,0,0,0,,,,,,,,,,
5716-1,Gear,Video Games/PC,2000,LEGO My Style: Kindergarden,,,,0,0,0,0,,,,,,,,,,
5719-1,Gear,Video Games/Game Boy Color,2000,LEGO Racers,,,30.0,0,0,0,0,,,,,,,,,,
5723-1,Gear,Video Games/PC,2000,LEGO Creator: Knights' Kingdom,,,30.0,0,0,0,0,,,,,,,,,,
5724-1,Gear,Video Games/Game Boy Color,2000,LEGO Stunt Rally,,,30.0,0,0,0,0,,,,,,,,,,
5725-1,Gear,Video Games/Game Boy Color,2000,LEGO Alpha Team,,,30.0,0,0,0,0,,,,,,,,,,
5823-1,Belville,Fairy-Tale,2000,The Good Fairy's Bedroom,1.0,35.0,6.0,0,0,0,0,56.4,28.57,,,,,3.0,60.37,5.0,22.93
5824-1,Belville,Fairy-Tale,2000,The Good Fairy's House,1.0,66.0,8.0,0,0,0,0,48.59,17.67,1.0,48.59,1.0,17.67,3.0,63.33,5.0,19.5
5825-1,Belville,Fairy-Tale,2000,Stella and the Fairy,2.0,54.0,13.0,0,0,0,0,125.0,42.19,,,2.0,42.19,,,5.0,41.21
5826-1,Belville,Fairy-Tale,2000,The Queen's Room,1.0,79.0,17.0,0,0,0,0,84.48,50.04,,,2.0,50.04,3.0,150.65,4.0,35.9
5827-1,Belville,Fairy-Tale,2000,Royal Coach,3.0,83.0,27.0,0,0,0,0,57.41,42.12,,,3.0,42.12,1.0,119.47,5.0,49.79
5903-1,Adventurers,Dino Island,2000,Johnny Thunder and Baby T,1.0,23.0,2.0,0,0,0,0,89.99,10.09,,,5.0,9.51,4.0,48.07,16.0,11.25
5904-1,Adventurers,Dino Island,2000,Microcopter,1.0,28.0,2.0,0,0,0,0,9.74,6.09,3.0,9.95,10.0,4.82,18.0,16.99,17.0,8.51
5911-1,Adventurers,Dino Island,2000,Johnny Thunder's Plane,1.0,22.0,3.0,0,0,0,0,26.99,5.86,3.0,23.54,5.0,5.74,11.0,27.6,9.0,7.98
5912-1,Adventurers,Dino Island,2000,Mike's Swamp Boat,1.0,19.0,3.0,0,0,0,0,16.17,5.91,4.0,19.04,4.0,5.6,10.0,23.01,20.0,8.89
5913-1,Adventurers,Dino Island,2000,Dr. Kilroy's Car,1.0,21.0,3.0,0,0,0,0,19.44,5.51,3.0,18.46,6.0,5.46,9.0,21.29,20.0,8.12
5914-1,Adventurers,Dino Island,2000,Sam Sinister and Baby T,1.0,21.0,3.0,0,0,0,0,22.9,7.91,4.0,22.68,5.0,9.0,6.0,21.34,13.0,9.57
5920-1,Adventurers,Dino Island,2000,Island Racer,1.0,50.0,,0,0,0,0,61.66,16.99,5.0,56.46,14.0,16.56,6.0,66.02,27.0,20.1
5921-1,Adventurers,Dino Island,2000,Research Glider,1.0,57.0,6.0,0,0,0,0,14.99,11.61,,,9.0,11.25,11.0,26.97,43.0,12.1
5934-1,Adventurers,Dino Island,2000,Dino Explorer,2.0,88.0,14.99,0,0,0,0,61.57,20.93,3.0,59.2,8.0,20.7,2.0,71.16,24.0,24.86
5935-1,Adventurers,Dino Island,2000,Island Hopper,1.0,205.0,20.0,0,0,0,0,150.64,27.36,3.0,150.64,24.0,27.25,8.0,122.69,30.0,31.56
5955-1,Adventurers,Dino Island,2000,All Terrain Trapper,3.0,185.0,30.0,0,0,0,0,107.99,45.89,1.0,80.0,6.0,44.58,8.0,98.62,21.0,51.47
5975-1,Adventurers,Dino Island,2000,T-Rex Transport,5.0,321.0,50.0,0,0,0,0,171.49,83.52,1.0,171.49,9.0,88.65,,,20.0,94.44
5987-1,Adventurers,Dino Island,2000,Dino Research Compound,6.0,617.0,80.0,0,0,0,0,363.64,104.59,2.0,255.26,10.0,97.82,1.0,434.43,6.0,157.45
6026-1,Castle,Knights' Kingdom I,2000,King Leo,2.0,21.0,5.0,0,0,0,0,43.3,20.84,10.0,38.64,5.0,20.84,4.0,48.87,17.0,28.41
6032-1,Castle,Knights' Kingdom I,2000,Catapult Crusher,1.0,56.0,6.0,0,0,0,0,41.41,20.29,2.0,41.41,17.0,18.98,8.0,59.13,21.0,17.09
6091-1,Castle,Knights' Kingdom I,2000,King Leo's Castle,8.0,529.0,90.0,0,0,0,0,504.0,189.02,1.0,400.0,4.0,191.28,3.0,553.55,23.0,222.06
6094-1,Castle,Knights' Kingdom I,2000,Guarded Treasure,2.0,103.0,15.0,0,0,0,0,50.0,21.33,,,18.0,21.5,2.0,62.5,30.0,28.54
6095-1,Castle,Knights' Kingdom I,2000,Royal Joust,3.0,101.0,20.0,0,0,0,0,162.35,48.94,1.0,162.35,7.0,50.35,3.0,146.2,25.0,67.14
6096-1,Castle,Knights' Kingdom I,2000,Bull's Attack,4.0,313.0,50.0,0,0,0,0,138.25,66.59,,,8.0,63.2,9.0,311.52,17.0,85.15
6098-1,Castle,Knights' Kingdom I,2000,King Leo's Castle,8.0,529.0,90.0,0,0,0,0,1150.0,184.91,,,8.0,188.21,9.0,1038.98,35.0,212.94
6423-1,Town,City,2000,Mini Tow Truck,1.0,35.0,5.0,0,0,0,0,7.51,3.65,,,4.0,4.41,6.0,13.95,33.0,6.4
6470-1,Town,City,2000,Mini Dump Truck,1.0,24.0,2.99,0,0,0,0,11.79,5.07,2.0,12.27,12.0,4.19,10.0,12.02,41.0,5.81
6471-1,Town,City,2000,4WD Police Patrol,1.0,30.0,5.0,0,0,0,0,18.86,3.8,1.0,18.86,8.0,3.2,4.0,20.17,33.0,6.16
6474-1,Town,City,2000,4-Wheeled Front Shovel,1.0,47.0,6.99,0,0,0,0,14.71,6.04,2.0,11.85,10.0,6.12,2.0,9.86,36.0,8.65
6477-1,Town,City,2000,Fire Fighters' Lift Truck,3.0,114.0,20.0,0,0,0,0,45.0,32.02,1.0,45.0,3.0,24.69,2.0,45.0,23.0,23.82
6478-1,Town,City,2000,Fire Fighters' HQ,4.0,237.0,50.0,0,0,0,0,50.79,60.0,,,1.0,26.64,,,10.0,54.81
6519-1,Town,Race,2000,Turbo Tiger,1.0,47.0,5.0,0,0,0,0,18.02,5.2,1.0,18.02,6.0,4.1,8.0,18.29,28.0,4.84
6520-1,Town,Arctic,2000,Mobile Outpost,2.0,218.0,29.99,0,0,0,0,82.56,36.7,3.0,79.2,10.0,33.76,6.0,84.68,12.0,45.37
6569-1,Town,Bonus/Value Pack,2000,Polar Explorer,,78.0,10.0,0,0,0,0,49.99,26.13,,,,,3.0,128.33,,
6570-1,Town,Arctic,2000,{snowmobile},,50.0,,0,0,0,0,,,,,,,,,,
6573-1,Town,Arctic,2000,Arctic Expedition,2.0,121.0,15.0,0,0,0,0,22.4,17.13,,,11.0,15.6,12.0,54.73,24.0,28.8
6575-1,Town,Arctic,2000,Polar Base,6.0,441.0,60.0,0,0,0,0,309.0,102.96,,,3.0,95.0,2.0,285.86,8.0,117.07
6576-1,Town,Arctic,2000,{sledge},,25.0,,0,0,0,0,,,,,,,,,,
6577-1,Town,Arctic,2000,Snow Scooter,1.0,21.0,2.0,0,0,0,0,18.68,5.27,,,6.0,4.41,4.0,13.49,8.0,6.63
6578-1,Town,Arctic,2000,Polar Explorer,1.0,22.0,,0,0,0,0,25.0,9.25,1.0,21.91,2.0,9.25,,,10.0,12.5
6579-1,Town,Arctic,2000,Ice Surfer,1.0,43.0,5.0,0,0,0,0,15.0,6.31,,,12.0,5.29,4.0,20.24,26.0,8.54
6586-1,Town,Arctic,2000,Polar Scout,1.0,56.0,,0,0,0,0,69.3,14.14,,,12.0,13.62,3.0,39.79,25.0,21.06
6600-2,Town,City,2000,Highway Construction,5.0,317.0,80.0,0,0,0,0,120.26,76.29,1.0,150.0,2.0,80.64,3.0,224.46,18.0,99.81
6602-2,Town,Race,2000,Scorpion Buggy,1.0,78.0,10.0,0,0,0,0,22.4,9.0,,,5.0,6.52,5.0,24.13,35.0,7.72
6616-1,Town,Race,2000,Rocket Dragster,1.0,147.0,20.0,0,0,0,0,27.75,8.95,,,1.0,8.95,1.0,35.0,11.0,13.95
6617-1,Town,Race,2000,Tough Truck Rally,4.0,383.0,50.0,0,0,0,0,45.9,19.87,2.0,43.0,1.0,15.0,,,6.0,45.56
6618-1,Town,Race,2000,Blue Racer,1.0,23.0,,0,0,0,0,9.04,3.49,2.0,9.04,,,1.0,6.0,14.0,3.76
6619-1,Town,Race,2000,Red Four Wheel Driver,1.0,20.0,2.0,0,0,0,0,6.36,5.0,2.0,6.36,1.0,5.0,9.0,24.09,13.0,2.95
6626-2,Town,Arctic,2000,Snow Scooter,1.0,20.0,2.0,0,0,0,0,15.0,7.74,4.0,12.86,4.0,7.3,2.0,17.61,8.0,6.2
6707-1,Town,Race,2000,Green Buggy,1.0,23.0,,0,0,0,0,5.3,2.87,2.0,5.3,3.0,2.21,7.0,14.19,14.0,2.49
6713-1,Town,Race,2000,Grip 'n' Go Challenge,3.0,291.0,30.0,0,0,0,0,20.8,17.74,3.0,20.8,4.0,19.45,1.0,49.99,4.0,19.25
6714-1,Town,Race,2000,Speed Dragster,1.0,80.0,15.0,0,0,0,0,26.41,8.93,,,3.0,8.72,4.0,28.6,12.0,9.22
7104-1,Star Wars,Episode VI,2000,Desert Skiff,2.0,55.0,6.0,0,0,0,0,71.29,22.21,2.0,67.35,26.0,21.16,19.0,71.84,63.0,26.66
7115-1,Star Wars,Episode I,2000,Gungan Patrol,2.0,77.0,10.0,0,0,0,0,85.67,40.02,9.0,81.49,38.0,39.5,26.0,103.37,22.0,54.27
7124-1,Star Wars,Episode I,2000,Flash Speeder,1.0,106.0,10.0,0,0,0,0,73.24,19.13,4.0,66.56,29.0,19.37,4.0,81.51,59.0,27.06
7134-1,Star Wars,Episode VI,2000,A-wing Fighter,2.0,125.0,15.0,0,0,0,0,89.89,23.96,6.0,122.97,25.0,22.39,7.0,135.3,71.0,27.25
7144-1,Star Wars,Episode V,2000,Slave I,1.0,166.0,20.0,0,0,0,0,177.0,73.17,1.0,169.99,32.0,73.06,19.0,261.48,57.0,90.98
7155-1,Star Wars,Episode I,2000,Trade Federation AAT,2.0,158.0,20.0,0,0,0,0,175.37,58.86,7.0,171.08,40.0,53.95,5.0,191.28,52.0,74.67
7159-1,Star Wars,Episode I,2000,Star Wars Podracing Bucket,3.0,292.0,25.0,0,0,0,0,108.29,66.41,,,9.0,65.71,1.0,180.0,5.0,61.82
7180-1,Star Wars,Episode VI,2000,B-wing at Rebel Control Centre,3.0,338.0,30.0,0,0,0,0,166.11,48.77,1.0,150.0,24.0,45.77,17.0,223.74,42.0,75.3
7181-1,Star Wars,Ultimate Collector Series,2000,TIE Interceptor,,703.0,100.0,0,0,0,0,963.06,289.93,2.0,711.66,17.0,281.42,11.0,976.92,28.0,450.13
